kernel,N,bx,by,bz,total_threads,exec_time,gpu,dimensionality,compute_intensity,has_shared_memory,global_reads,global_writes,arithmetic_ops,memory_ops
convolution3D_kernel,64,16,4,1,64,0.1068,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,32,2,1,64,0.1036,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,64,1,1,64,0.1024,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,2,64,1,128,0.1487,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,4,32,1,128,0.1233,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,8,16,1,128,0.1122,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,16,8,1,128,0.1036,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,32,4,1,128,0.1006,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,64,2,1,128,0.1003,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,4,64,1,256,0.1208,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,8,32,1,256,0.1085,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,16,16,1,256,0.1041,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,32,8,1,256,0.102,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,64,4,1,256,0.1004,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,8,64,1,512,0.1174,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,16,32,1,512,0.1069,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,32,16,1,512,0.1072,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,64,8,1,512,0.1044,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,16,64,1,1024,0.1262,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,32,32,1,1024,0.1199,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,64,16,1,1024,0.1193,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,1,32,1,32,0.9795,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,2,16,1,32,0.6325,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,4,8,1,32,0.4316,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,8,4,1,32,0.3445,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,16,2,1,32,0.31,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,32,1,1,32,0.305,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,1,64,1,64,0.9373,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,2,32,1,64,0.6096,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,4,16,1,64,0.4268,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,8,8,1,64,0.341,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,16,4,1,64,0.2945,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,32,2,1,64,0.2852,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,64,1,1,64,0.2844,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,1,128,1,128,0.8735,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,2,64,1,128,0.6255,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,4,32,1,128,0.415,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,8,16,1,128,0.3389,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,16,8,1,128,0.2938,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,32,4,1,128,0.2824,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,64,2,1,128,0.2831,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,128,1,1,128,0.2825,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,2,128,1,256,0.5988,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,4,64,1,256,0.4235,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,8,32,1,256,0.3443,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,16,16,1,256,0.3403,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,32,8,1,256,0.2919,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,64,4,1,256,0.2879,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,128,2,1,256,0.2874,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,4,128,1,512,0.4516,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,8,64,1,512,0.3626,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,16,32,1,512,0.3253,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,32,16,1,512,0.3059,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,64,8,1,512,0.3051,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,128,4,1,512,0.3003,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,8,128,1,1024,0.3605,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,16,64,1,1024,0.3011,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,32,32,1,1024,0.2988,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,64,16,1,1024,0.2987,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,128,8,1,1024,0.2946,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,1,32,1,32,6.2178,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,2,16,1,32,3.5428,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,4,8,1,32,2.11,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,8,4,1,32,1.5268,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,16,2,1,32,1.2312,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,32,1,1,32,1.1179,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,1,64,1,64,5.8291,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,2,32,1,64,3.5951,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,4,16,1,64,2.1908,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,8,8,1,64,1.5527,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,16,4,1,64,1.2435,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,32,2,1,64,1.1175,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,64,1,1,64,1.1161,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,1,128,1,128,5.9121,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,2,64,1,128,3.3762,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,4,32,1,128,2.1165,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,8,16,1,128,1.539,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,16,8,1,128,1.2236,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,32,4,1,128,1.1003,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,64,2,1,128,1.0988,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,128,1,1,128,1.098,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,1,256,1,256,6.1604,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,2,128,1,256,3.4518,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,4,64,1,256,2.1155,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,8,32,1,256,1.5551,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,16,16,1,256,1.2374,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,32,8,1,256,1.1155,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,64,4,1,256,1.1208,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,128,2,1,256,1.1135,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,256,1,1,256,1.1232,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,2,256,1,512,3.5261,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,4,128,1,512,2.1091,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,8,64,1,512,1.5655,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,16,32,1,512,1.2665,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,32,16,1,512,1.1309,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,64,8,1,512,1.1319,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,128,4,1,512,1.1268,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,256,2,1,512,1.1318,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,4,256,1,1024,2.1628,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,8,128,1,1024,1.6383,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,16,64,1,1024,1.3491,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,32,32,1,1024,1.265,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,64,16,1,1024,1.2733,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,128,8,1,1024,1.2563,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,256,256,4,1,1024,1.2865,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,1,32,1,32,46.9261,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,2,16,1,32,26.5398,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,4,8,1,32,15.1378,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,8,4,1,32,10.9186,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,16,2,1,32,8.5122,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,32,1,1,32,7.8996,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,1,64,1,64,44.2202,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,2,32,1,64,25.1425,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,4,16,1,64,15.1231,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,8,8,1,64,11.0507,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,16,4,1,64,8.3765,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,32,2,1,64,7.8113,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,64,1,1,64,7.7122,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,1,128,1,128,44.1282,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,2,64,1,128,24.4924,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,4,32,1,128,15.0537,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,8,16,1,128,11.236,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,16,8,1,128,8.413,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,32,4,1,128,7.7835,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,64,2,1,128,7.7501,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,128,1,1,128,7.7305,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,1,256,1,256,44.2387,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,2,128,1,256,24.6229,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,4,64,1,256,14.9006,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,8,32,1,256,11.2875,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,16,16,1,256,8.4707,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,32,8,1,256,7.8868,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,64,4,1,256,7.8229,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,128,2,1,256,7.7823,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,256,1,1,256,7.7703,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,1,512,1,512,44.5066,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,2,256,1,512,24.8629,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,4,128,1,512,15.2104,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,8,64,1,512,11.3287,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,16,32,1,512,8.5359,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,32,16,1,512,7.9028,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,64,8,1,512,7.9568,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,128,4,1,512,7.9232,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,256,2,1,512,7.9349,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,512,1,1,512,7.8716,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,2,512,1,1024,25.7758,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,4,256,1,1024,16.4303,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,8,128,1,1024,11.9894,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,16,64,1,1024,9.0741,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,32,32,1,1024,8.7911,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,64,16,1,1024,8.7382,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,128,8,1,1024,8.7771,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,256,4,1,1024,8.7591,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,512,512,2,1,1024,8.7069,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,1,32,1,32,365.9012,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,2,16,1,32,198.5359,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,4,8,1,32,115.6605,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,8,4,1,32,81.6602,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,16,2,1,32,62.1766,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,32,1,1,32,56.7954,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,1,64,1,64,369.8965,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,2,32,1,64,193.378,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,4,16,1,64,110.8581,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,8,8,1,64,82.5414,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,16,4,1,64,60.1685,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,32,2,1,64,55.666,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,64,1,1,64,55.2682,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,1,128,1,128,352.5453,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,2,64,1,128,187.7846,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,4,32,1,128,112.2568,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,8,16,1,128,82.3351,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,16,8,1,128,60.9746,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,32,4,1,128,55.6138,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,64,2,1,128,55.4435,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,128,1,1,128,55.2636,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,1,256,1,256,340.9102,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,2,128,1,256,187.4358,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,4,64,1,256,109.9459,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,8,32,1,256,82.9779,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,16,16,1,256,60.7993,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,32,8,1,256,56.0339,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,64,4,1,256,55.5917,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,128,2,1,256,55.3787,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,256,1,1,256,55.3372,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,1,512,1,512,339.0782,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,2,256,1,512,201.718,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,4,128,1,512,110.0821,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,8,64,1,512,83.9834,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,16,32,1,512,62.008,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,32,16,1,512,55.6639,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,64,8,1,512,55.8322,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,128,4,1,512,55.717,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,256,2,1,512,58.7228,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,512,1,1,512,55.5918,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,2,512,1,1024,200.9329,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,4,256,1,1024,113.6169,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,8,128,1,1024,87.8122,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,16,64,1,1024,64.5779,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,32,32,1,1024,59.8431,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,64,16,1,1024,59.385,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,128,8,1,1024,59.0795,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,1024,256,4,1,1024,59.583,geforce_gtx_1080_ti,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,1,32,1,32,0.21,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,2,16,1,32,0.1584,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,4,8,1,32,0.1321,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,8,4,1,32,0.128,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,16,2,1,32,0.1197,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,32,1,1,32,0.1179,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,1,64,1,64,0.2201,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,2,32,1,64,0.1646,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,4,16,1,64,0.1408,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,8,8,1,64,0.1233,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,16,4,1,64,0.1171,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,32,2,1,64,0.1167,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,64,1,1,64,0.1173,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,2,64,1,128,0.1644,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,4,32,1,128,0.1392,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,8,16,1,128,0.1179,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,16,8,1,128,0.1192,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,32,4,1,128,0.1164,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,64,2,1,128,0.1158,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,4,64,1,256,0.147,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,8,32,1,256,0.1291,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,16,16,1,256,0.1248,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,32,8,1,256,0.1177,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,64,4,1,256,0.1176,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,8,64,1,512,0.1575,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,16,32,1,512,0.1463,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,32,16,1,512,0.1395,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,64,8,1,512,0.1361,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,16,64,1,1024,0.1854,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,32,32,1,1024,0.1756,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,64,64,16,1,1024,0.1692,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,1,32,1,32,1.0213,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,2,16,1,32,0.648,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,4,8,1,32,0.4498,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,8,4,1,32,0.3491,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,16,2,1,32,0.3321,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,32,1,1,32,0.3276,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,1,64,1,64,1.0204,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,2,32,1,64,0.6525,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,4,16,1,64,0.4436,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,8,8,1,64,0.3453,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
convolution3D_kernel,128,16,4,1,64,0.3199,nvidia_geforce_rtx_2070_super,2,11.6875,0,15,1,187,16
